************************************************************************
pyfao56: FAO-56 Evapotranspiration in Python
Output Data
Timestamp: 01/15/2025 15:50:51
Simulation start date: 01/01/2018
Simulation end date: 12/31/2018
Soil method: D - Default FAO-56 homogenous soil bucket approach
************************************************************************
Comments: 2018 Cotton, 100%irrigation treatment
************************************************************************
Year-DOY  Year  DOY  DOW      Date  ETref  tKcb   Kcb     h Kcmax    fc    fw   few      De    Kr    Ke      E     DPe    Kc    ETc     TAW TAWrmax    TAWb    Zr     p     RAW    Ks Kcadj ETcadj      T      DP    Dinc      Dr     fDr   Drmax  fDrmax      Db     fDb   Irrig IrrLoss    Rain  Runoff  Year  DOY  DOW      Date
2018-037  2018  037  Tue  02/06/18  0.460 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.196 1.000 0.365  0.168  16.004 1.265  0.582 160.500 -99.999 -99.999 1.500 0.677 108.613 1.000 1.265  0.582  0.414  15.618 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  15.700   0.000   0.500   0.000  2018  037  Tue  02/06/18
2018-038  2018  038  Wed  02/07/18  0.240 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.102 1.000 0.365  0.088   8.104 1.265  0.304 160.500 -99.999 -99.999 1.500 0.688 110.400 1.000 1.265  0.304  0.216   7.996 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   7.800   0.000   0.500   0.000  2018  038  Wed  02/07/18
2018-039  2018  039  Thu  02/08/18  0.300 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.128 1.000 0.365  0.110  10.598 1.265  0.380 160.500 -99.999 -99.999 1.500 0.685 109.913 1.000 1.265  0.380  0.270  10.320 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  10.200   0.000   0.500   0.000  2018  039  Thu  02/08/18
2018-040  2018  040  Fri  02/09/18  0.190 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.081 1.000 0.365  0.069  14.772 1.265  0.240 160.500 -99.999 -99.999 1.500 0.690 110.806 1.000 1.265  0.240  0.171  14.660 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  14.400   0.000   0.500   0.000  2018  040  Fri  02/09/18
2018-041  2018  041  Sat  02/10/18  0.160 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.068 1.000 0.365  0.058  13.819 1.265  0.202 160.500 -99.999 -99.999 1.500 0.692 111.050 1.000 1.265  0.202  0.144  13.698 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  13.400   0.000   0.500   0.000  2018  041  Sat  02/10/18
2018-042  2018  042  Sun  02/11/18  0.120 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.051 1.000 0.365  0.044  37.532 1.265  0.152 160.500 -99.999 -99.999 1.500 0.694 111.375 1.000 1.265  0.152  0.108  37.448 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  37.100   0.000   0.500   0.000  2018  042  Sun  02/11/18
2018-043  2018  043  Mon  02/12/18  0.650 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.277 1.000 0.365  0.238  20.949 1.265  0.823 160.500 -99.999 -99.999 1.500 0.667 107.069 1.000 1.265  0.823  0.585  20.177 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  20.500   0.000   0.500   0.000  2018  043  Mon  02/12/18
2018-044  2018  044  Tue  02/13/18  0.180 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.077 1.000 0.365  0.066  31.923 1.265  0.228 160.500 -99.999 -99.999 1.500 0.691 110.888 1.000 1.265  0.228  0.162  31.972 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  31.700   0.000   0.500   0.000  2018  044  Tue  02/13/18
2018-045  2018  045  Wed  02/14/18  0.200 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.085 1.000 0.365  0.073   7.223 1.265  0.253 160.500 -99.999 -99.999 1.500 0.690 110.725 1.000 1.265  0.253  0.180   7.047 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999   6.800   0.000   0.500   0.000  2018  045  Wed  02/14/18
2018-046  2018  046  Thu  02/15/18  0.220 0.900 0.900 4.000 1.265 0.143 1.000 0.857   0.094 1.000 0.365  0.080  25.515 1.265  0.278 160.500 -99.999 -99.999 1.500 0.689 110.563 1.000 1.265  0.278  0.198  25.322 -99.999   0.000   0.000 -99.999 -99.999 -99.999 -99.999  25.100   0.000   0.500   0.000  2018  046  Thu  02/15/18
